team_1,team_2
14180,12792
14177,12882
7838,12787
14180,12787
14178,12862
14177,12889
8109,4400
14179,12835
14179,12846
14181,12785
14178,12875
13385,4688
14177,12905
14178,12882
14176,12958
13385,4711
14176,12955
14179,12862
12332,4579
14178,12889
13385,4705
14183,12748
13385,4717
14182,12773
14180,12835
8109,4432
14182,12787
14180,12846
14178,12905
14179,12875
14179,12889
14177,12949
14182,12792
14179,12882
14183,12773
14176,12987
14180,12862
14181,12829
14179,12905
13385,4758
14180,12882
14183,12787
13385,4755
14186,12689
14180,12875
14177,12982
14180,12889
14177,12983
14178,12949
14181,12857
13385,4762
6231,13553
14182,12835
13385,4768
14180,12905
14176,13025
14176,13023
14177,13004
14182,12846
14178,12983
14178,12982
13385,4797
14181,12886
14179,12949
14181,12899
13385,4805
14176,13049
14176,13047
13385,4800
14182,12862
14182,12875
14181,12904
14177,13024
13385,4822
14182,12882
14178,13004
14183,12846
14179,12982
14182,12889
14179,12983
14180,12949
14177,13041
14178,13024
13385,4847
14182,12905
8109,4560
14177,13057
14183,12882
14179,13004
14186,12785
14181,12955
14180,12983
14180,12982
14178,13041
14179,13024
13385,4870
14181,12958
13385,4878
14176,13123
14178,13057
14177,13089
13385,4873
14179,13041
14177,13099
14180,13004
14181,12987
14186,12829
14182,12949
13385,4888
14179,13057
14180,13024
14176,13145
14176,13158
14178,13089
14180,13041
14178,13099
14176,13171
14182,12983
12332,4795
14186,12857
14182,12982
14180,13057
14179,13089
14181,13025
14181,13023
14182,13004
12332,4826
14186,12886
14176,13194
14179,13099
13385,4958
14181,13049
14181,13047
13385,4955
14183,12983
14176,13213
14180,13089
14186,12904
14186,12899
14182,13024
13385,4970
12332,4845
8109,4688
14182,13041
14180,13099
8109,4705
14182,13057
14183,13024
14176,13248
14183,13041
14186,12958
14186,12955
14181,13123
12332,4906
14176,13275
14182,13089
14182,13099
14178,13220
14176,13293
14176,13290
8109,4766
14181,13145
14186,12987
14176,13298
14177,13278
14177,13279
14183,13089
14176,13317
14183,13099
14181,13158
14179,13220
14186,13023
14178,13279
14177,13311
12332,4970
14178,13278
14186,13025
14181,13194
14180,13220
14186,13047
14176,13355
14181,13210
14186,13049
14178,13311
14179,13278
14179,13279
14181,13213
14177,13354
14182,13220
14181,13248
14180,13279
14179,13311
14180,13278
14176,13399
14177,13368
14177,13369
14178,13354
14181,13275
14178,13368
14176,13427
14183,13220
14197,12787
14180,13311
14176,13436
14186,13123
14178,13369
14181,13290
14176,13441
14181,13298
14179,13354
14181,13293
14179,13368
14179,13369
14186,13145
14177,13439
14186,13158
14182,13279
14178,13404
14182,13278
14180,13354
14181,13317
14186,13171
14180,13369
14180,13368
12349,4588
14178,13439
14179,13404
14182,13311
14183,13278
14181,13355
14186,13194
14186,13213
14186,13210
14179,13439
14180,13404
14182,13354
12349,4651
14186,13248
14182,13369
14181,13399
14182,13368
14180,13439
14181,13427
14177,13547
12349,4678
14177,13558
14182,13404
14186,13275
14183,13369
12359,4376
14181,13441
14181,13436
14186,13293
14186,13290
14186,13298
14183,13404
14178,13556
12349,4731
14186,13317
12349,4725
12349,4746
12362,4337
14179,13560
14186,13355
14180,13547
12362,4383
14180,13558
12349,4783
14180,13556
12349,4800
14186,13399
12359,4523
14182,13547
14186,13427
7608,4359
14186,13436
12359,4547
14186,13441
14183,13547
14183,13558
12362,4490
8373,13472
12359,4621
7868,12787
12362,4554
7608,4494
12359,4663
12359,4674
12359,4685
5753,12893
12359,4737
12372,4341
12371,4400
12373,4341
12373,4355
7608,4623
12371,4510
12362,4797
12362,4800
7608,4727
12362,4810
12359,4922
7868,13089
7608,4793
14176,14189
14176,14188
14176,14185
14176,14184
14176,14196
14176,14193
14176,14191
14176,14192
8152,4337
14176,14203
14176,14204
14176,14201
14176,14202
14176,14200
14176,14211
14197,13560
14176,14207
12373,4566
14177,14190
8404,12928
14176,14217
5753,13198
8404,12931
14177,14194
14177,14195
12359,5028
14177,14210
14177,14208
14177,14209
14180,14136
14178,14194
14178,14206
14178,14216
12359,5063
14178,14212
14178,14210
14179,14199
14179,14194
8404,13007
14179,14206
14179,14214
14179,14215
14179,14213
14180,14194
14180,14190
14180,14187
14180,14199
14180,14195
14180,14209
14180,14208
14180,14205
14180,14206
14181,14184
14180,14215
14181,14185
14180,14216
12382,4414
14180,14212
14181,14192
14181,14193
12362,5042
14181,14191
14181,14188
14181,14189
14181,14202
14181,14203
14181,14200
14181,14201
14183,14136
14181,14196
14181,14211
14181,14207
14181,14204
12372,4762
7608,4983
12372,4768
14182,14195
14182,14194
7608,4997
14182,14199
12381,4500
14182,14206
14182,14216
14182,14213
12372,4800
12382,4490
14183,14194
12382,4485
14183,14190
12372,4797
14183,14205
12372,4810
12372,4805
8152,4561
14183,14213
14183,14209
12381,4549
12373,4834
14186,14184
14186,14191
14186,14192
14186,14189
14186,14188
14186,14185
12373,4865
14186,14200
14186,14196
14186,14193
12373,4862
14186,14207
14186,14203
14186,14204
14186,14201
14186,14202
14186,14211
12371,4950
14186,14217
12382,4650
12372,4963
12373,4963
12371,5018
12382,4746
12373,5027
8152,4803
12381,4789
12381,4817
4465,4464
12382,4805
12381,4847
12381,4888
12381,4912
12395,4491
12382,4908
14197,14195
8152,4980
12382,4930
12399,4405
12399,4398
12382,4925
12395,4522
14197,14209
8152,5000
14198,14196
12381,4980
4465,4625
12395,4560
14247,12681
12401,4382
12401,4385
8152,5041
14248,12681
12382,5001
12382,4998
8152,5065
12401,4419
12395,4615
14247,12741
12401,4435
14247,12756
14247,12754
14248,12741
14247,12772
12382,5052
12382,5047
12405,4341
12395,4650
14248,12756
12405,4348
14248,12754
14250,12702
14247,12790
14248,12772
12406,4341
12401,4508
14248,12790
12405,4400
4465,4777
14249,12783
14251,12716
12399,4599
12395,4725
12406,4383
14252,12702
14248,12824
14247,12868
14247,12869
12401,4558
12408,4335
14250,12783
14247,12877
12405,4442
14249,12822
14247,12883
12395,4755
14247,12881
14249,12830
12408,4359
14249,12827
14248,12869
14254,12681
14248,12868
14251,12773
12406,4432
14252,12739
14248,12877
12409,4350
14249,12842
12408,4378
14253,12716
12409,4346
14248,12883
14250,12822
14248,12881
14251,12787
14249,12860
14250,12827
12399,4673
12410,4343
14247,12931
14247,12928
14255,12681
12405,4495
12395,4817
14252,12783
14247,12936
12395,4810
14253,12748
7648,4515
14250,12842
14247,12948
12395,4822
14249,12880
14247,12957
12405,4522
12406,4491
14249,12893
14250,12860
12409,4394
14249,12900
14248,12931
14247,12963
14256,12681
14254,12741
14253,12773
14248,12928
14251,12835
14254,12756
14250,12880
14253,12787
14251,12846
14254,12754
14248,12936
14253,12792
14248,12948
14255,12741
14250,12893
7648,4564
14252,12827
12399,4746
14252,12842
14248,12963
4465,4937
14250,12900
14247,12990
14255,12756
14255,12754
4465,4950
12395,4874
14251,12875
12409,4453
14257,12702
14251,12889
14251,12882
14247,13007
14254,12790
14255,12772
14256,12741
14248,12990
14253,12835
12406,4549
14249,12952
12410,4427
14252,12860
14251,12905
12395,4912
14252,12880
14256,12756
14253,12846
14250,12952
14254,12824
14255,12790
14259,12681
14256,12772
14253,12862
14252,12893
14257,12739
12408,4522
14253,12875
14252,12900
12406,4602
12408,4539
14256,12790
14249,13000
14249,13014
14251,12950
14253,12889
7648,4654
14255,12824
14251,12949
14247,13070
14254,12868
12405,4650
12408,4553
14257,12783
12410,4504
14258,12748
12406,4623
14247,13087
14249,13039
14248,13070
14254,12881
12415,4350
14249,13032
14254,12877
14251,12982
14250,13014
14251,12983
14252,12952
14260,12702
14256,12824
14255,12868
14255,12869
14258,12773
14259,12741
12401,4802
14255,12877
14250,13032
14248,13087
14257,12822
14250,13039
14258,12792
14251,13004
14259,12756
14258,12787
14255,12881
14259,12754
14257,12830
14253,12950
14261,12702
14248,13106
14249,13073
14253,12949
14251,13024
14254,12931
12408,4619
12395,5022
12410,4560
14256,12868
14254,12928
12405,4711
14260,12739
14256,12877
14247,13157
14252,13000
14249,13090
14254,12936
12401,4843
14251,13041
14259,12790
14256,12883
14256,12881
14250,13066
14261,12739
14257,12860
14253,12982
14252,13014
14253,12983
14250,13073
12395,5044
14247,13167
14254,12963
14251,13057
14255,12931
14258,12835
14255,12928
14254,12957
12395,5052
14248,13157
14249,13126
12399,4938
14260,12783
14252,13032
14258,12846
14255,12936
14250,13090
12409,4637
14247,13196
14249,13134
14255,12948
14259,12824
14252,13039
14257,12880
14253,13004
12406,4738
14255,12957
14247,13202
12410,4615
14258,12862
14257,12893
14248,13167
14263,12716
14262,12748
14256,12931
14253,13024
14257,12900
14255,12963
14254,12990
14252,13066
14250,13126
14258,12875
14261,12783
14256,12936
14252,13073
14253,13041
14250,13134
14256,12948
14248,13196
14254,13007
14260,12822
14249,13160
14251,13099
14258,12882
14260,12830
12409,4675
14258,12889
14260,12827
14247,13231
12401,4933
14263,12748
14252,13090
14260,12842
12418,4408
14256,12963
14253,13057
14264,12716
14259,12868
14259,12869
14262,12773
14255,12990
14265,12681
14259,12881
14250,13160
7916,12900
12399,4998
14259,12877
14258,12905
14261,12827
12399,5013
14261,12822
14262,12792
14249,13192
14259,12883
14255,13007
12419,4399
14256,12990
14263,12773
12410,4674
12409,4704
14257,12952
12418,4427
14260,12860
14261,12842
14264,12748
14266,12681
12419,4414
14253,13099
14250,13192
12405,4851
12415,4540
14260,12880
14263,12787
14252,13126
14258,12949
14258,12950
14250,13198
12406,4822
14263,12792
14252,13134
14256,13007
14262,12835
14264,12773
14267,12681
12410,4711
14265,12741
14260,12893
14261,12860
14248,13264
14259,12936
12405,4874
12415,4559
14254,13087
14260,12900
14259,12931
14264,12787
14261,12880
14265,12756
14252,13160
14265,12754
14247,13312
14257,13000
14257,13014
14258,12983
12399,5076
14258,12982
14254,13106
14259,12948
14265,12772
14266,12741
14263,12835
12406,4862
14261,12893
14262,12875
12401,5024
14261,12900
14255,13087
14249,13273
14265,12790
14257,13039
14256,13070
14252,13192
14262,12882
14251,13220
14257,13032
14263,12846
14266,12754
14248,13312
12669,13123
14255,13106
14262,12889
14260,12952
14258,13024
14264,12835
14259,12990
12419,4490
14267,12741
14266,12772
14249,13310
14264,12846
14262,12905
14263,12875
14250,13273
14256,13087
14263,12882
14259,13007
14266,12790
14267,12756
14257,13066
12408,4847
12405,4943
14267,12754
14254,13157
14264,12862
14261,12952
14254,13167
14256,13106
14263,12889
14265,12824
14257,13073
14267,12772
12669,13171
14249,13343
14255,13157
14251,13278
14251,13279
14260,13000
14250,13310
14257,13090
14263,12905
14266,12824
14254,13196
14249,13348
14264,12882
14253,13220
14250,13313
12419,4553
14254,13202
14264,12889
14260,13014
14262,12949
14262,12950
14255,13167
14249,13353
14252,13273
7667,4412
14265,12868
14265,12869
12409,4877
14257,13126
12425,4380
14261,13000
14251,13311
14260,13032
14265,12877
14264,12905
14258,13089
14267,12824
14255,13196
14263,12949
12418,4602
14250,13348
14265,12883
14265,12881
12418,4613
14255,13202
14250,13357
14261,13014
14254,13231
14262,12983
14250,13353
14256,13167
14263,12950
14262,12982
14266,12869
14259,13087
14266,12868
14252,13313
14262,13004
14261,13032
14266,12877
12405,5034
14253,13278
14252,13310
12425,4411
14264,12949
14264,12950
14256,13196
14266,12883
14261,13039
14257,13160
14266,12881
14254,13264
14256,13202
12425,4427
14263,12982
14251,13354
14259,13106
14263,12983
14251,13368
14260,13090
14251,13369
12405,5052
14267,12869
14262,13024
14265,12928
14249,13425
14261,13066
14263,13004
14267,12881
12405,5067
14252,13343
12418,4663
12410,4906
12415,4750
14253,13311
14265,12936
12406,5042
14257,13198
14264,12982
14262,13041
14265,12948
14261,13073
14257,13192
14267,12883
14252,13348
14252,13357
14264,12983
14261,13090
14266,12936
14262,13057
14266,12931
14263,13024
14265,12963
14250,13425
14264,13004
14251,13404
14259,13157
14254,13312
12409,4983
14259,13167
14260,13134
14263,13041
14267,12928
14265,12990
14256,13264
14267,12936
14262,13089
14253,13368
14253,13369
14263,13057
14264,13024
14267,12931
7667,4548
14265,13007
12408,5037
14261,13126
14255,13312
14258,13220
14261,13134
14264,13041
14259,13196
14267,12948
14252,13425
12418,4744
14266,12990
12431,4337
14259,13202
7931,12773
12431,4348
12431,4343
14264,13057
12409,5024
12410,4993
14263,13089
14257,13273
14267,12963
14266,13007
14261,13160
14260,13192
14263,13099
14248,13561
14253,13404
14256,13312
14259,13231
14260,13198
14267,12990
12431,4368
14257,13310
14258,13278
12409,5057
14264,13089
12415,4883
14265,13070
7667,4611
14261,13192
14264,13099
14267,13007
14257,13313
14259,13264
12425,4580
12419,4762
14265,13087
12431,4399
12432,4377
12669,13427
14257,13348
12410,5065
7667,4646
12419,4800
14257,13357
14265,13106
12432,4394
14257,13353
14260,13273
14266,13087
14259,13312
14262,13220
12433,4376
12431,4438
14267,13070
12433,4385
14258,13354
14266,13106
14258,13368
7676,4412
14267,13087
12425,4650
14260,13313
12415,4973
14265,13157
14260,13310
14258,13369
14265,13167
12431,4479
7667,4717
5272,13425
12418,4895
14267,13106
12419,4870
14281,12681
14257,13425
12432,4475
14266,13157
14260,13343
14264,13220
14261,13313
14262,13279
14261,13310
14258,13404
14262,13278
14260,13353
14266,13167
14265,13196
12415,5008
14265,13202
14260,13357
7667,4760
12431,4539
5272,13471
7667,4762
14262,13311
14267,13157
14261,13343
7667,4767
14263,13278
12425,4722
14265,13231
12419,4920
14267,13167
14261,13353
14266,13196
14261,13348
7676,4500
14261,13357
14266,13202
12433,4498
14281,12756
14281,12754
14264,13279
14263,13311
14262,13354
14267,13196
14260,13425
7916,13477
14281,12772
12433,4526
5817,13014
12425,4768
12432,4551
14265,13264
14267,13202
14262,13369
14262,13368
12431,4602
14256,13561
14266,13264
14263,13354
14267,13231
14261,13425
12432,4586
14262,13404
7931,13057
14263,13368
14263,13369
14265,13312
14267,13264
7676,4602
12425,4845
14263,13404
14266,13312
14264,13369
14264,13368
12419,5036
12433,4621
7667,4908
14281,12868
12419,5056
14281,12869
14267,13312
14259,13561
14281,12877
14264,13404
12425,4872
7667,4925
5817,13126
12419,5069
12443,4350
12433,4674
12675,13555
14281,12948
12431,4758
12444,4368
12443,4399
14281,12957
14281,12963
7667,5022
14281,12990
7667,5061
7690,4383
14281,13070
14265,13561
12431,4888
12444,4504
7690,4432
14266,13561
7676,4870
12432,4898
14267,13561
12444,4538
12433,4880
12432,4933
14281,13157
12431,4980
12433,4932
12452,4341
7690,4514
5817,13425
12433,4949
7676,4955
533,13404
7676,4964
14281,13202
7690,4539
12432,4997
7690,4548
12443,4663
7676,4980
12443,4668
12452,4399
12433,4988
12433,4985
12452,4395
8222,4476
8222,4479
7676,5021
12443,4705
12444,4669
14281,13264
12433,5031
12455,4348
7676,5042
12432,5057
12444,4705
8222,4522
12455,4383
12452,4476
14281,13312
12452,4491
12444,4758
12444,4768
12452,4522
8222,4580
12444,4766
12455,4442
12443,4810
8222,4611
12444,4817
7690,4760
12443,4880
12455,4522
7690,4783
12455,4539
12455,4538
7690,4797
8222,4705
8222,4711
8222,4717
7690,4862
8222,4760
8222,4758
5831,13357
12444,4970
7961,12877
14281,13561
12443,5015
5831,13384
14282,13547
14282,13560
12452,4748
14282,13556
14282,13553
14283,13553
14283,13560
12452,4783
14283,13556
12455,4688
8222,4845
14263,14194
12452,4797
14284,13553
11938,4353
14284,13547
14284,13556
14285,13547
14285,13553
11938,4400
14285,13560
14285,13558
12452,4851
14286,13547
14286,13556
14286,13553
7690,5037
14286,13560
14287,13547
14287,13556
14287,13557
7690,5065
14287,13553
14287,13560
14289,13547
14289,13558
14289,13556
14289,13557
14289,13553
14289,13560
14290,13547
14290,13557
14290,13558
14290,13556
14290,13553
14291,13553
12452,5022
14291,13560
14291,13556
12181,13441
12455,4963
12452,5061
14293,13547
14293,13553
14293,13560
14293,13556
14294,13547
14294,13553
14295,13547
12455,5055
14295,13553
11938,4711
11938,4708
14295,13558
14296,13547
14296,13557
14296,13558
12738,12702
14296,13556
14296,13553
14296,13560
14297,13547
14297,13558
14297,13556
14297,13557
14297,13553
12738,12739
14298,13547
14298,13557
14298,13556
14298,13553
11938,4814
12738,12783
11938,4838
14300,13553
4809,12857
12738,12822
12738,12830
14300,13560
12738,12827
14300,13556
11938,4877
12738,12842
14301,13553
14301,13560
14301,13558
12738,12860
14301,13556
14302,13547
12738,12880
14302,13556
14302,13553
12738,12893
14302,13560
14302,13557
14282,14190
12738,12900
14282,14199
13012,4416
14303,13547
14282,14195
14303,13556
4809,12955
14303,13557
14282,14208
14282,14206
13012,4422
14303,13553
14282,14215
14282,14214
14282,14212
14303,13558
11938,4955
14282,14210
13012,4448
14283,14199
14283,14195
14283,14208
12738,12952
14283,14206
14283,14216
14283,14214
14283,14215
14283,14212
14283,14213
14283,14210
14284,14187
14284,14199
14284,14210
11938,5016
4809,13023
13012,4486
14284,14206
13012,4497
14285,14187
14284,14216
14284,14213
14284,14214
14282,14273
12738,13000
14285,14195
14285,14199
11938,5035
14285,14210
14283,14273
14285,14208
12738,13014
14286,14187
13012,4527
14285,14216
14285,14214
14285,14215
14285,14212
5085,4511
12738,13032
14286,14190
12738,13039
14284,14273
13012,4551
14286,14210
14286,14208
14286,14216
14286,14213
14286,14214
14287,14190
14287,14205
13012,4571
12738,13066
14287,14199
14287,14212
14287,14213
14287,14210
14287,14208
14287,14209
12738,13073
14287,14206
4809,13123
14287,14216
14287,14215
12738,13090
14282,14392
13012,4608
14286,14273
12738,13126
14289,14195
14283,14392
12738,13134
14289,14205
13548,4405
14289,14215
13012,4647
14289,14212
14289,14213
14289,14210
14289,14208
14290,14199
12738,13160
14290,14205
13012,4672
14284,14392
14290,14206
11965,4359
4809,13210
14290,14215
14290,14216
14290,14213
14290,14214
14290,14212
14290,14209
4809,13213
14290,14210
12738,13192
14291,14199
14291,14208
14285,14392
14291,14206
12738,13198
14291,14216
14291,14214
14291,14215
14291,14212
14291,14213
14291,14210
14289,14273
14286,14392
14293,14195
14293,14190
13552,4405
14293,14199
14293,14210
12177,14268
14291,14273
12177,14271
14293,14208
13552,4412
14293,14209
14287,14392
14293,14206
14293,14205
12177,14277
14294,14187
12177,14276
12177,14279
14293,14216
12177,14272
14293,14215
13548,4539
12177,14275
12177,14274
12738,13273
13012,4787
14294,14212
14294,14205
12181,14185
12181,14184
14295,14187
14294,14215
14294,14216
12181,14192
12738,13310
12181,14189
12181,14191
14295,14190
12181,14201
12181,14200
14295,14205
12181,14203
12181,14202
13012,4821
12181,14196
12738,13313
13012,4819
14295,14199
14295,14212
14295,14213
12181,14211
14295,14210
14293,14273
14295,14208
12181,14204
14295,14209
12181,14207
14289,14392
14295,14206
12181,14217
14295,14216
14295,14214
14295,14215
12738,13343
13552,4491
13012,4848
13548,4625
14296,14205
14296,14206
14290,14392
12738,13348
14296,14214
12738,13357
14296,14212
4809,13399
14296,14210
12738,13353
13012,4859
14296,14208
14297,14187
14296,14215
14296,14216
14297,14199
14291,14392
14297,14205
14297,14214
14297,14215
14297,14212
14297,14210
14297,14208
14297,14209
14298,14190
14297,14216
14298,14199
13554,4492
14298,14208
14298,14206
11965,4605
13549,4654
14298,14215
14298,14214
14298,14212
14298,14210
12738,13425
13554,4559
8276,4333
14300,14199
13552,4615
14300,14195
14300,14208
14294,14392
14300,14206
14300,14215
8276,4347
14300,14213
14300,14214
14300,14212
13548,4768
11965,4684
14301,14199
14301,14210
14301,14208
14295,14392
14301,14206
8276,4382
14301,14216
14301,14214
14301,14212
14301,14213
13012,5028
14302,14199
14300,14273
14302,14212
13012,5047
14302,14210
14302,14208
14302,14205
14302,14206
14303,14187
14302,14215
14302,14216
14302,14214
14303,14190
14303,14205
13012,5069
14303,14212
14303,14213
14303,14210
14303,14208
14303,14206
14297,14392
14303,14216
13549,4823
14303,14214
14303,14215
8276,4453
14298,14392
13552,4748
13552,4746
8276,4478
8276,4475
13552,4762
13554,4719
13548,4906
11965,4834
13548,4930
14300,14392
11965,4865
13548,4958
14301,14392
13552,4870
14302,14392
14303,14392
