p2_1,p2_2
2157,81
2852,175
1736,243
730,112
426,112
1731,196
1170,1353
1194,584
2507,763
556,654
1020,527
242,11
1647,693
904,693
293,106
1688,11
318,106
368,793
1309,693
2485,11
686,763
1676,793
526,159
2840,187
2336,349
1106,141
2091,295
426,81
1414,441
101,283
1001,509
1602,187
3283,689
310,425
320,693
2189,749
414,221
518,108
3417,1310
4044,221
220,470
1029,495
372,276
1203,1225
1917,1371
163,283
537,842
609,369
881,411
1053,159
5903,584
980,106
632,1353
2478,232
2735,1774
424,11
1382,206
1786,749
220,842
3527,542
1401,1310
2413,189
3777,933
2073,104
2485,97
98,141
918,108
913,321
3527,845
1048,749
287,102
397,206
248,693
1688,693
2158,470
1073,221
3515,950
1070,221
282,1553
932,584
823,81
2910,542
1083,243
1194,46
1120,141
1336,842
3416,175
220,542
1711,321
3416,509
334,542
656,108
619,97
242,321
440,763
101,32
197,335
1946,425
1192,411
1633,11
94,398
2852,427
1736,280
103,353
1633,159
2497,693
1526,100
226,763
3016,100
792,807
2324,11
3572,495
414,5
4624,104
946,584
287,187
2336,11
556,295
2276,842
4155,427
588,232
119,369
2111,693
3383,1225
1649,1553
2276,509
2135,689
5540,369
1145,369
3464,693
1114,411
270,276
508,470
2775,689
3130,112
1773,280
516,280
275,584
1222,654
3164,106
80,349
288,369
5540,1371
359,141
3980,189
282,665
796,46
806,106
2680,243
101,527
1642,268
2409,112
2042,693
1428,842
2400,933
2840,102
2910,665
4365,46
1106,584
1160,280
913,1310
1526,793
686,654
1422,425
1048,470
494,335
414,11
2276,369
881,542
2237,689
80,206
1688,102
703,590
3948,595
655,495
140,1310
105,283
2206,542
2851,495
4011,321
1711,369
632,187
2049,11
2331,159
520,1393
2965,206
4624,749
1941,276
2189,349
469,106
1649,353
3309,411
2681,141
105,845
372,1371
804,335
2488,495
823,32
1761,206
2545,1553
2488,32
4155,1371
720,470
372,369
687,749
1731,689
2993,933
3481,11
3914,97
1422,584
1061,842
556,933
2049,349
392,102
873,280
1881,509
3417,542
1761,793
2154,243
320,196
80,842
2627,425
2681,495
1040,276
792,654
1145,206
1022,1225
775,1310
965,104
594,590
266,595
3515,689
1068,46
2984,187
1804,141
205,106
1373,425
1116,1225
1878,950
3383,1310
1503,584
288,845
1145,793
1668,369
467,108
1525,108
613,369
1505,141
1373,441
1632,1393
3075,104
310,950
594,32
2578,141
1000,1553
1000,104
1850,175
414,1353
2376,175
539,175
519,693
1196,1371
1053,425
226,189
2111,595
242,693
1081,509
2111,221
1513,283
3032,104
2244,353
410,335
652,268
2910,693
3527,411
2752,100
588,295
287,5
409,933
777,665
473,1553
2237,268
2336,411
473,933
3914,295
2805,268
4624,81
302,1774
49,693
990,1310
2091,933
1469,933
904,763
231,243
1192,542
958,369
2097,425
1688,595
1020,411
870,280
1873,1371
695,411
1731,280
2783,321
253,1774
777,189
3148,189
873,1353
777,427
2413,104
1357,495
4153,542
755,793
1339,175
912,1310
1113,584
3777,1074
31,595
140,159
2931,106
158,141
240,268
748,495
266,495
792,295
695,425
2409,749
946,411
10,693
1210,1074
1778,353
567,933
1414,807
3912,595
2331,5
3283,283
99,46
844,749
293,950
1252,159
1249,842
519,349
3383,175
990,595
1677,175
163,108
2984,590
1113,11
655,196
101,595
2775,206
1322,749
2989,97
1029,693
918,106
302,1553
2244,112
528,933
980,665
3777,427
103,11
3207,353
510,689
599,369
1993,232
704,106
2473,321
1648,108
652,112
1503,933
870,243
3590,369
3585,495
1285,46
3974,950
2158,104
1114,845
1386,369
226,441
1578,1074
1253,1225
2545,763
412,689
1798,295
3207,1371
426,175
519,141
3481,1774
1120,349
2720,411
639,353
1073,206
2840,689
516,470
1358,32
205,159
392,187
2840,108
3207,175
1804,1393
823,141
2355,470
3416,46
267,590
5540,102
748,46
969,189
632,590
392,106
377,584
1413,425
3075,189
3383,441
1677,527
3996,112
3590,141
609,845
3777,175
2091,108
294,175
2545,104
518,590
103,1225
946,112
2080,268
3659,46
2336,542
806,206
1073,369
1414,689
2162,196
424,1774
2995,353
2427,527
1048,793
1546,665
1020,321
1503,112
3383,81
4153,527
1993,369
2376,509
2752,112
101,411
1154,283
1081,175
1629,1553
3108,159
31,321
870,590
3515,584
334,102
2497,221
2189,283
1192,11
930,542
983,933
2805,112
989,112
409,842
1068,842
945,108
1993,689
372,749
3974,159
1469,5
904,189
519,243
894,97
1253,654
248,221
1309,5
652,527
931,5
2024,159
2376,1371
2140,425
2627,689
983,527
1266,349
2910,104
2526,46
553,470
1061,584
294,398
2851,81
1826,369
2965,369
3912,749
3996,46
473,104
1492,441
804,141
704,5
2108,221
205,335
2448,590
3980,654
723,106
1339,584
965,243
1192,693
140,793
1413,32
1249,221
718,32
675,100
1253,665
4280,280
205,425
1676,1774
3974,141
1454,100
119,11
718,106
938,749
1583,693
1145,349
823,232
720,104
508,689
3657,793
1527,654
282,104
1668,845
29,108
1528,425
656,763
2042,221
1304,933
1633,933
1370,221
695,542
1106,283
197,749
1327,842
409,349
1422,411
1116,1774
718,693
918,206
655,5
3948,1393
1222,97
1648,243
4044,159
1668,689
2989,807
2485,189
326,353
1070,112
1751,689
520,595
2984,108
333,196
1786,295
1432,665
1990,470
775,793
1826,5
2597,933
2690,276
1633,1393
310,933
723,102
2206,11
94,283
574,495
2276,11
508,1774
603,584
2244,206
1081,353
3464,321
2989,104
991,5
4155,398
1053,5
1253,295
1629,427
804,102
1495,46
3659,335
414,542
930,933
1798,1225
652,106
2073,1074
266,749
282,398
2931,196
2473,295
1552,97
3515,11
3974,206
80,141
242,495
392,335
403,542
293,527
938,141
918,112
980,693
163,5
1249,527
3653,933
372,232
5903,5
1432,470
3481,106
965,1310
1778,97
4015,353
31,495
1742,749
869,509
511,590
3464,845
1000,1310
4773,189
3332,441
1853,411
3481,369
111,693
1917,100
3417,81
2936,665
1853,11
2276,97
3914,845
796,595
1583,102
1413,100
3126,108
969,427
2448,933
1711,689
4624,243
282,654
912,349
119,584
1786,97
1373,112
716,232
220,112
103,527
588,187
195,141
1993,584
248,349
1083,470
945,842
2853,933
2720,100
1462,81
403,495
372,196
574,411
4280,102
1177,369
103,1553
2080,369
3974,584
2673,81
1462,842
1773,1553
3909,11
5903,842
1083,1371
2519,470
2497,845
1688,1393
804,11
1339,141
1649,106
320,842
841,283
2244,584
656,654
5540,232
1358,5
653,175
1177,1371
2355,398
762,693
3229,584
469,5
1878,349
2108,349
31,108
220,427
1599,590
528,187
1116,842
932,693
1676,470
494,283
931,584
2448,369
496,689
632,196
1528,100
2775,933
3980,1774
931,102
2735,232
3909,693
1526,1553
158,11
3527,527
730,349
2376,793
656,243
675,425
1785,842
748,5
1509,187
2409,221
266,276
881,425
2336,283
3481,509
3746,46
1192,845
1708,159
2632,349
494,232
348,693
991,159
2409,189
3912,1393
3464,349
1170,268
267,584
1990,1225
334,232
229,353
359,693
861,495
103,1774
4011,5
1073,933
1133,1774
403,411
2355,295
186,276
1266,159
1336,104
1505,693
516,425
2313,283
1000,509
320,268
2853,141
134,369
989,693
3016,81
2680,584
3126,102
695,693
675,933
5903,349
1414,1074
282,295
945,141
2936,1074
1029,268
229,175
467,590
716,584
692,106
2206,1371
302,527
539,693
918,11
49,590
1360,321
1083,335
3777,112
1850,509
873,81
1751,5
1386,527
1546,104
3524,950
1070,232
6,106
639,159
1527,353
266,196
1203,665
111,842
1708,689
945,112
1040,280
2526,243
197,470
1194,268
1676,159
1203,353
1583,590
473,470
823,590
3653,141
632,102
655,141
1647,81
2158,1774
1647,159
2097,159
496,206
1253,763
2042,689
1492,1225
270,108
2448,268
2111,495
1688,187
2067,280
3087,763
1177,196
3399,933
1633,1353
653,353
426,321
2783,11
3196,32
3914,749
730,321
405,104
1047,243
302,104
1052,590
945,595
1599,595
3653,349
6,933
2984,243
3590,584
368,112
1642,1371
823,1353
1731,1310
619,763
816,527
1649,1774
873,584
870,141
103,842
518,268
469,243
1454,590
2635,542
267,369
240,495
695,595
1576,590
3464,100
1428,425
270,141
526,542
1113,141
2585,5
3126,369
1160,842
3657,81
94,654
762,221
3164,32
2585,845
494,187
836,1353
1191,1774
270,1353
2244,441
2324,842
619,104
2024,243
3126,321
1252,349
279,141
372,187
2206,349
664,353
158,411
3996,527
397,189
1546,1553
2507,280
2108,280
1154,411
1881,108
594,1393
1053,542
1360,933
205,243
556,221
3332,427
2140,527
510,276
1070,584
510,933
932,321
931,106
603,369
1602,335
397,112
870,108
2853,1310
520,321
1000,793
3819,470
3777,1310
1048,104
359,11
2244,470
359,280
3572,470
656,470
348,584
5540,276
1252,5
3399,159
274,196
3672,411
3164,5
2478,268
655,276
723,11
7556,100
1649,398
1873,243
2379,141
80,807
2851,102
965,807
1677,5
1052,5
1469,542
2379,933
3585,108
1804,196
2097,100
1850,793
1061,159
2244,141
1469,595
1197,196
1731,106
1309,542
639,933
229,749
2078,793
3746,411
861,141
539,11
2244,1310
1194,1353
1621,81
1106,5
869,295
2091,335
3126,106
3164,1393
2024,206
2206,97
302,353
2473,97
205,689
1196,665
1736,104
326,425
240,141
158,221
412,321
270,97
3996,11
980,5
318,112
348,654
520,590
5903,221
2507,509
326,1225
639,283
2910,427
904,159
1503,349
7556,842
2097,842
2206,1774
1786,104
5540,1393
1278,81
368,175
977,369
1736,807
931,141
594,106
588,933
424,100
1068,295
930,5
1373,509
1786,108
2931,32
917,175
2627,221
991,933
274,112
119,353
989,349
2652,104
2852,353
3996,542
2851,1393
140,689
2157,398
1688,842
1133,159
718,100
1304,276
31,5
2635,693
2140,933
3527,933
3416,1774
1192,141
186,349
333,584
1048,189
2995,793
2627,369
508,1074
2336,584
1360,590
1467,102
2206,527
2673,427
2984,527
1711,842
1352,221
1070,527
1358,243
930,425
695,842
2741,807
4365,349
804,268
3777,470
931,159
2313,159
3657,243
639,807
2673,295
101,542
520,349
4151,427
2400,196
1649,793
1648,159
969,175
2135,933
4624,807
1552,280
1304,232
1210,665
1503,842
414,187
1509,108
588,189
2097,349
2627,321
1113,349
2673,108
930,411
318,46
1073,441
2648,1310
3912,584
869,654
1336,470
1527,206
1413,196
2673,509
409,283
2545,97
2080,243
556,349
3527,159
1804,232
917,141
1194,280
3207,189
1032,590
3590,1353
2336,842
3383,509
2965,584
1191,427
719,1225
473,283
777,470
197,268
1160,1310
231,335
613,470
2578,349
405,1774
632,321
318,842
1503,243
205,542
609,11
1503,693
1642,1310
1249,11
467,187
703,106
2783,749
639,665
3481,321
302,100
2805,243
412,369
4153,584
3572,106
881,100
1633,206
1373,527
3383,243
1068,654
473,97
695,335
333,32
3383,1074
2984,112
930,159
302,5
1814,187
942,749
1742,950
687,295
3148,353
777,353
49,933
1210,1371
3777,693
930,495
4011,283
2376,104
2783,100
861,369
1252,542
655,102
1029,689
703,280
1583,1393
2427,933
397,1774
248,590
1154,933
1649,763
730,159
240,595
98,654
2597,842
496,141
2840,1393
3383,654
1946,100
248,933
3980,280
4773,1553
1020,206
1742,280
2446,102
2519,276
1309,470
755,665
1073,283
2029,106
2355,1225
49,141
2049,693
2427,425
804,108
4574,411
2497,950
1068,665
324,108
958,1393
1642,470
1196,1074
324,689
2931,187
1073,763
1474,268
1196,398
1401,495
410,243
403,693
3819,427
2632,950
1197,933
2049,108
2336,141
1509,106
1853,1774
1527,1371
1525,196
656,665
426,693
1778,665
98,11
1048,763
2237,189
140,100
2446,1353
496,349
567,1353
3996,425
3515,933
240,693
1428,933
4155,1553
983,321
958,353
3126,159
333,1371
965,427
1116,353
510,595
730,141
980,141
2488,1393
1285,11
1357,693
1736,189
2162,595
333,369
1759,470
279,81
1731,141
2336,950
1114,425
2578,693
405,665
229,189
613,100
719,189
2097,232
588,268
1382,584
348,763
3727,527
3032,1371
1266,425
3016,283
1633,232
226,665
1197,369
3948,584
229,46
2984,159
1432,509
1773,763
1467,5
1001,427
664,97
368,427
377,104
816,749
2078,763
2635,46
2353,749
119,295
405,1371
373,950
3515,221
4574,335
186,495
718,196
695,141
1798,665
861,335
4280,5
1621,845
186,100
1422,232
1527,280
3746,104
302,106
2673,441
1068,441
1526,189
574,542
2135,5
870,595
1769,108
1629,1074
4015,807
1113,221
2400,1371
980,427
869,1074
539,141
1040,595
31,141
2597,112
1778,1225
556,141
938,1353
1083,1310
1578,283
2995,1225
310,100
816,950
1786,46
397,665
730,206
1285,950
1073,689
989,793
1546,763
373,933
1386,159
2635,159
1941,369
456,221
983,349
158,693
930,689
599,749
5540,5
1467,1353
10,749
969,46
1649,189
494,842
1197,81
3108,100
359,106
266,268
2024,542
2379,590
2111,206
3527,106
1413,933
2276,398
2154,268
1509,693
1751,276
3108,842
5903,106
508,81
403,283
553,106
3126,100
1278,276
2690,187
3130,283
1509,590
1304,590
723,1393
686,693
1177,187
1751,159
266,232
4624,1074
377,590
1469,584
4015,665
619,793
1773,427
1804,268
1647,1310
3108,749
1087,933
2108,283
195,187
3653,425
326,321
1703,276
2411,5
653,1225
3126,11
242,232
2448,187
1751,584
1708,321
3672,221
4280,1353
80,542
716,1371
2478,102
424,295
3332,175
639,1553
675,527
1761,763
248,106
894,295
2091,175
2681,196
397,693
1454,206
2993,276
1413,369
2578,106
567,268
3016,693
1878,693
1160,398
1154,845
1629,470
2497,206
373,5
2473,1774
718,349
719,295
1993,102
748,1310
3524,206
2652,665
2324,206
1304,268
6,527
930,595
3229,232
1798,1074
613,398
1278,243
348,189
2067,411
762,425
5409,81
1993,933
377,189
2446,97
748,335
965,189
1087,232
3672,542
1993,1353
80,221
1708,221
2936,763
4153,106
2078,189
359,763
5903,950
2783,527
2189,527
5409,665
2446,689
3087,509
2993,232
567,693
2355,1553
4044,5
294,353
1160,295
99,283
1527,1774
1592,276
2853,280
186,11
675,11
942,842
1526,369
942,411
1826,842
1878,11
1546,189
3585,693
397,425
1401,5
1578,141
1525,112
861,425
2237,1774
1160,427
119,81
841,693
2597,206
2741,81
1120,159
932,689
775,1074
1001,807
2244,11
274,106
195,495
4624,46
2331,369
267,933
553,933
870,495
3032,189
134,32
1001,441
806,81
288,749
762,441
1599,81
392,5
3672,527
844,527
1576,276
2158,1371
639,542
777,1074
1309,104
2965,100
1454,276
4624,470
675,590
3909,243
537,542
188,665
718,542
4365,5
1649,100
5409,1310
2525,321
94,100
397,141
31,693
1632,11
719,654
49,411
3229,933
1029,933
3948,495
1761,470
2720,32
2931,108
1602,1310
2162,335
1358,590
220,1371
1160,97
287,268
1278,196
632,495
3464,206
586,283
1711,100
652,196
440,1225
279,495
372,243
989,425
1000,398
324,595
1000,665
1469,32
4044,933
1422,590
377,175
2097,1353
1113,950
1336,509
2073,108
2353,933
894,187
2140,584
2073,793
2297,842
3657,807
372,268
3909,206
1022,509
2485,295
274,206
1773,104
3075,1310
904,5
931,243
1492,353
1462,427
932,141
2154,595
1327,11
1492,665
1546,280
539,441
3309,527
229,295
1525,159
1249,46
1428,411
270,495
519,108
904,100
1413,112
368,1225
686,104
1252,187
556,1225
3283,527
2162,108
519,689
1170,221
2478,584
2073,427
1020,112
539,425
1668,842
3672,112
2427,5
942,542
2585,206
431,321
881,353
274,369
2067,1225
368,100
1941,335
368,321
469,102
675,335
2331,842
94,1074
98,106
609,100
377,276
695,159
2775,268
1647,221
1648,11
686,11
2244,689
348,11
2150,1553
1599,933
3727,425
1509,232
836,11
3585,276
1194,749
2073,654
1145,807
1194,335
1853,542
1048,353
2853,369
983,425
931,689
1113,106
242,590
1370,5
1022,1774
1677,106
1688,159
199,232
2931,189
3229,1310
10,46
720,1310
3416,793
1525,584
1648,693
1467,495
49,349
2648,97
3229,5
2206,763
2411,527
1040,108
140,427
3108,933
869,1553
274,243
3399,11
267,187
302,842
10,845
31,221
516,97
1001,206
98,933
1253,509
990,32
2162,584
1352,411
730,584
2775,349
4365,845
2108,100
1946,842
467,321
3416,353
1087,842
881,97
3909,108
2597,590
1527,369
1785,321
368,693
5540,1310
1632,584
3777,159
567,689
188,693
1648,321
3980,763
2578,933
1505,112
510,470
3996,159
282,106
1249,206
1785,206
99,5
4155,280
2244,542
1850,1310
3590,595
695,232
730,590
1309,141
229,108
2993,590
2514,425
3108,106
816,106
248,1353
1114,349
1642,335
4151,280
103,369
1357,141
2673,1310
1881,175
3383,470
1578,411
2805,584
3207,295
1503,159
574,196
508,141
1708,1353
632,425
1087,276
282,189
1160,509
539,793
989,175
1688,268
496,425
1203,46
989,584
1629,842
2473,369
2805,159
2409,46
4773,654
675,196
5903,411
3481,1553
3481,1310
1492,295
1513,32
755,175
609,411
2752,425
755,509
2409,411
588,495
5903,933
1826,584
1881,441
1649,411
1850,353
2735,106
240,584
4624,842
703,32
990,141
1736,398
2853,689
930,108
686,295
703,495
4044,845
718,206
1881,1074
1432,280
912,100
1462,1774
119,842
2910,1074
1742,349
1266,221
456,689
410,141
431,527
288,933
1703,542
586,5
1503,268
98,1310
1022,427
2276,353
1469,159
930,335
2680,595
2080,335
3948,369
2091,1774
1528,295
2514,749
7556,584
1073,11
1266,206
3585,411
2488,590
2150,763
5903,112
806,159
5540,106
1177,81
1382,221
1814,100
989,470
373,106
1020,950
1339,106
655,689
1492,398
3481,665
1160,81
188,933
1360,268
294,654
1676,689
3777,654
2525,590
140,106
1467,276
730,1393
3016,349
1160,470
632,32
2108,112
3032,1225
31,349
718,595
231,221
279,749
7556,425
1742,243
3108,845
686,100
4015,81
508,321
942,106
1020,749
931,112
1021,11
1509,495
528,268
1990,221
1941,189
613,665
4011,527
2042,141
508,693
220,349
1032,1371
1941,196
1401,369
1677,654
2135,102
686,5
687,321
1116,807
3909,425
1360,527
1413,243
1253,398
816,321
4241,159
613,321
613,353
2049,32
2681,1310
1668,321
3515,106
134,584
1133,206
1703,1353
2652,97
969,441
324,411
806,141
932,159
2984,542
1676,807
3777,509
619,470
2073,1310
1327,100
1492,654
844,5
2400,1393
2497,689
656,1774
686,398
1352,141
2783,349
2853,46
881,689
1546,807
2635,933
1052,32
274,933
2276,665
3819,509
932,950
511,106
2206,411
762,159
2154,106
777,842
1252,141
270,595
287,933
3819,842
1495,349
1432,108
467,283
4241,950
231,411
516,689
7556,369
6,689
1769,268
553,1371
1278,335
1941,933
3309,845
2154,1371
2237,1353
2080,280
2993,5
3572,46
3075,1553
3653,845
3585,112
359,1371
1339,268
98,398
816,206
248,243
49,106
2673,842
844,321
1373,584
163,584
1304,100
2353,845
2189,321
3572,335
1941,243
2473,349
1073,1553
917,693
2741,1553
2526,1371
3229,495
410,842
188,81
1083,689
267,102
2244,842
158,842
639,112
1194,187
3481,425
1990,411
1688,321
989,5
2446,108
1708,425
603,112
1154,693
3777,295
2993,335
1798,175
2091,495
918,693
1546,97
983,950
695,108
2995,1074
508,793
1642,590
913,206
2157,842
655,595
1048,97
288,100
574,141
352,5
989,100
904,321
2936,807
1285,5
2400,106
894,590
539,411
288,321
2852,81
359,1074
720,793
96,81
3909,159
1993,5
456,5
796,141
195,590
1106,845
823,689
1946,950
1029,595
1528,11
2965,842
119,1225
553,32
1677,295
287,495
333,243
3996,411
969,1553
1373,763
7556,527
1736,1371
98,175
2853,81
2067,542
1422,11
1401,196
158,100
969,108
841,349
98,1371
119,807
310,369
1145,1225
556,369
3196,1353
2673,175
496,693
3746,693
816,845
1751,268
1649,527
1073,527
1336,793
188,411
1873,102
3585,542
2154,5
762,100
4151,97
639,97
3126,232
2995,749
1414,280
1527,5
2029,749
2049,141
1029,112
1742,542
613,189
4151,842
1786,1225
3464,221
1357,842
2135,232
3727,11
695,584
392,243
609,321
567,1393
1648,425
989,1310
792,81
894,102
1602,280
2135,584
2413,441
945,268
2108,950
2297,933
958,335
861,243
431,11
140,221
946,542
762,807
836,495
10,106
586,584
1708,112
1070,196
4044,842
703,81
205,268
1990,175
686,509
1203,749
199,584
755,46
1196,280
1736,1310
1462,749
652,187
1474,595
1495,411
977,842
4574,206
494,159
3464,933
4044,584
1642,102
777,108
377,595
94,175
2353,321
938,495
946,689
723,159
2632,425
3524,295
274,1353
101,11
1632,527
2514,527
199,32
2840,495
3108,11
3914,283
3980,295
675,349
293,46
392,689
777,807
1527,295
1785,411
163,11
2413,665
1526,321
652,243
3653,221
163,689
4773,280
1021,527
1048,46
320,425
1469,100
2158,793
1632,196
2042,196
1786,427
231,1353
2840,693
946,845
1053,749
101,276
567,100
2720,842
2276,295
377,1353
1526,1225
1083,584
716,276
3585,689
310,11
1170,584
1509,349
556,509
1993,159
359,842
163,32
2355,81
567,5
3016,1310
762,349
1576,335
516,842
1373,689
1703,102
704,321
1336,654
1804,5
134,283
1052,141
1029,842
2067,689
1773,46
1070,187
2379,5
1285,749
1711,584
473,807
1786,654
2989,398
99,369
31,1393
655,933
1021,425
134,693
2331,527
4365,950
510,32
163,693
904,1371
686,1774
775,441
656,398
2244,81
4574,196
2413,793
1602,689
639,141
719,175
414,689
99,141
930,206
1583,268
3672,845
220,104
103,1371
2150,1371
1492,1774
518,32
4241,369
302,221
1592,1353
3585,243
1578,542
1677,321
318,689
98,527
1632,842
3229,689
424,175
426,280
938,276
1327,159
3727,280
2840,595
440,175
1993,268
4151,1553
1358,46
1081,1310
2910,189
1990,1553
2276,104
4151,1310
1106,542
4044,283
1993,108
2448,102
1022,665
4773,97
467,689
1120,542
226,243
1688,232
2080,689
2135,335
3283,411
609,221
275,1371
652,102
1021,106
1196,793
656,104
1068,108
567,321
2984,268
3481,206
1336,427
2413,1225
188,542
1676,104
4574,283
3659,32
266,102
804,595
373,159
1304,584
4011,584
3481,427
163,100
2752,527
3087,654
2150,353
991,141
2276,933
1621,159
2111,196
989,509
1061,112
539,1074
456,584
3332,509
613,441
1454,1353
101,100
372,1353
931,32
2448,81
3309,542
1778,243
2783,280
240,590
2681,108
2741,793
205,349
119,206
990,280
1047,102
3909,196
31,187
1676,1225
3912,470
1649,807
613,427
1073,807
520,369
586,542
1285,206
1917,321
197,933
762,665
3164,749
80,693
2931,104
989,221
2400,1353
270,102
2652,1310
1761,427
348,5
324,283
3572,369
639,793
748,1393
588,1774
3196,1393
2931,933
930,232
2158,1225
424,842
3481,654
869,280
2635,106
904,349
4044,689
186,693
3777,665
101,187
2029,933
372,1393
1309,106
917,81
609,283
134,100
1401,81
2735,335
412,749
352,689
918,590
2355,175
655,108
1769,470
103,441
516,1553
3196,187
3309,950
1154,46
1761,112
1731,276
2409,542
107,243
3416,1310
1798,749
2545,793
4365,221
2189,46
718,232
526,46
841,196
4624,280
195,1353
334,276
1850,441
2162,189
1029,108
231,106
1422,100
1668,283
288,950
3996,349
2313,842
844,933
3075,1371
695,221
692,104
3126,243
2984,106
942,584
692,793
2526,108
2313,100
2840,1353
2448,1393
3207,1310
1576,542
107,189
10,689
1116,97
3572,102
652,206
412,349
755,763
3464,749
3572,243
1736,108
723,411
3746,353
267,335
983,11
294,1553
2427,112
2297,283
3229,276
1632,32
1621,425
1629,398
1648,187
1785,141
98,321
775,398
2681,102
334,268
1513,221
1192,950
1336,1774
3126,32
1454,321
231,542
352,97
1120,527
1632,102
3996,749
1360,595
3481,689
655,32
1428,349
2578,411
2652,81
639,693
2741,470
2446,5
372,5
2073,749
2331,106
1676,81
816,689
1249,112
1113,321
1352,276
990,689
2853,470
2446,32
945,495
403,842
2775,106
414,842
2206,159
392,280
2852,654
652,232
2965,542
3819,175
2526,369
473,295
2067,807
796,276
2545,280
2400,595
1647,100
3481,793
1360,11
266,106
1304,108
686,1553
4011,950
917,933
368,425
932,221
1203,398
980,81
632,349
653,104
1322,411
1047,470
220,509
703,689
719,97
652,5
2067,106
1527,97
2237,590
231,527
1357,321
881,369
983,749
2157,353
31,842
2473,206
1022,470
2379,268
2111,187
1804,1353
424,584
861,159
1629,280
655,97
174,807
816,159
3075,97
4155,1074
1191,189
4624,108
496,221
881,1310
107,398
31,590
930,842
2158,509
3108,46
496,46
991,693
586,693
1632,321
652,842
2995,665
1495,206
1599,196
931,933
870,32
2989,427
348,1225
1505,206
1731,1371
403,196
1505,321
1990,933
1401,187
2497,5
1633,693
1629,807
723,542
2805,842
3527,112
253,189
1249,693
3948,106
359,689
270,689
1047,595
403,100
7556,845
958,295
31,584
969,793
2720,102
720,665
3207,427
719,763
134,196
5409,280
5903,321
2805,693
174,46
913,11
1633,495
45,689
2336,159
1633,842
1001,159
1197,1353
1469,689
3309,749
2135,243
1761,689
1357,335
2473,509
3464,11
1073,104
1993,283
2244,1225
537,321
510,5
240,232
49,1393
3164,590
1352,108
639,321
199,196
4365,689
823,196
2852,665
980,159
873,187
1814,527
3653,159
326,842
2519,108
1382,141
639,81
2488,470
1474,187
2632,411
3659,108
1386,5
991,349
2237,584
405,398
977,321
1513,369
632,693
134,411
3164,933
1583,221
918,349
1642,46
494,584
1642,276
5540,749
1850,665
537,159
861,232
917,189
3207,1074
1668,112
2379,112
103,112
3653,369
918,232
3399,369
2652,427
1647,112
1503,221
2411,349
2154,232
2448,141
426,1074
2741,97
334,159
188,175
1778,81
1599,495
1552,295
2379,1393
823,749
816,5
107,104
836,425
456,749
467,1393
869,1371
1422,243
2313,411
980,1225
1941,141
528,590
1946,411
1759,1310
599,108
4011,425
1120,11
904,527
2852,1310
1154,950
1048,842
1352,542
4773,1310
1633,141
197,1371
2448,749
368,509
197,32
1087,689
101,590
1814,349
1373,175
977,106
2324,232
1154,221
163,221
1599,108
2336,112
692,470
5540,46
2097,495
111,283
267,46
603,321
1401,141
1552,1074
2067,584
134,221
508,1310
3657,763
1778,1774
2652,1553
508,1553
1309,280
2154,32
469,495
111,321
1804,106
2135,196
1881,763
980,1774
188,280
410,268
980,112
5409,427
80,321
186,335
377,1774
516,175
302,693
2681,689
4241,542
1668,584
1222,353
3659,933
804,933
977,845
5409,104
613,112
253,763
293,689
870,1310
1113,46
1070,1393
2376,654
220,100
965,1074
409,425
98,280
1021,221
1133,693
1814,196
140,398
3399,100
2648,842
841,268
816,425
3585,159
2989,189
1192,5
1647,108
1432,175
2507,654
1052,268
3974,46
1621,283
792,842
1116,295
1751,590
716,749
1642,108
686,689
1649,542
2379,276
1990,425
1000,441
873,1393
2237,295
98,295
1769,1353
1382,11
2805,542
467,842
1993,321
2206,175
1304,32
229,1074
1769,369
1946,527
2478,106
1676,933
1357,232
3914,175
1001,1310
231,11
703,276
1177,106
1249,141
1370,845
107,749
2324,32
2409,159
1414,793
3657,427
946,141
692,353
111,206
473,693
2984,11
220,1553
199,187
205,100
2910,1553
1990,189
318,527
3585,141
1731,46
293,845
409,693
1196,509
1304,221
2135,1393
1798,842
158,106
1327,283
3912,1353
163,1393
3590,108
1145,106
1114,11
2400,470
2154,280
2648,81
282,842
686,793
613,527
226,842
373,221
1583,349
2514,353
1145,280
4151,654
1336,398
226,46
2067,1310
718,1393
229,665
410,689
274,425
2514,189
410,108
2446,295
1552,470
703,232
519,100
695,187
1020,693
3572,689
324,842
990,81
320,102
98,425
1773,295
594,335
1021,321
352,187
392,196
716,1393
1114,46
1583,159
2331,11
1525,187
519,5
2154,196
686,353
1814,221
1252,689
777,295
4153,950
686,97
1197,102
119,349
3108,206
101,842
1414,369
980,175
869,175
1648,206
918,495
3590,689
2995,104
1731,749
990,1353
1222,1310
2150,441
1578,441
609,527
2681,46
2840,933
1648,196
274,102
49,1353
49,100
2413,763
3585,106
3974,527
762,283
2276,542
3416,280
3383,793
1001,321
188,1225
3207,807
3032,353
373,411
4773,1371
3653,46
775,81
913,349
4574,11
392,46
3996,845
2680,108
242,221
248,584
3819,97
397,441
1642,81
231,369
426,159
1106,527
2989,353
1509,5
718,243
1052,933
1798,509
1804,689
6,46
1322,221
3524,542
1047,108
516,509
1941,595
3416,807
1222,509
1029,221
1309,369
1602,1393
1798,81
2627,141
1278,46
539,654
1668,542
294,189
613,542
1454,842
186,141
1850,654
4151,295
1000,1774
1422,112
539,427
1526,106
1990,295
274,32
1576,108
816,542
