p1_1,p1_2
60,457
190,2223
33,535
128,1368
128,3931
151,292
156,774
399,1508
344,15
55,315
399,1573
190,507
43,1735
2,1088
207,924
207,138
60,1267
558,1992
47,1883
182,833
182,1195
51,301
222,1313
86,18
399,600
558,657
202,1218
51,1913
356,2053
361,1562
581,250
233,878
361,1030
558,2909
190,1267
72,193
558,2013
60,1489
33,772
136,1351
227,760
558,325
14,906
72,1089
342,1377
72,1041
404,2161
72,783
581,885
76,1994
64,536
156,1456
356,535
68,1478
86,116
399,2110
47,1992
76,1391
25,1800
33,416
55,534
182,370
39,1872
43,1489
581,1615
399,1240
207,1913
33,303
233,183
76,417
261,779
109,2971
207,684
356,1461
202,115
344,1766
86,1514
361,1848
149,203
33,194
43,2210
202,551
261,871
233,1573
39,1508
361,1679
25,1531
25,66
72,1590
23,550
14,345
47,843
356,408
156,300
222,4057
39,638
209,600
399,138
17,634
227,1787
344,317
361,642
25,319
136,630
423,314
233,673
136,247
151,573
128,1483
2,2267
76,770
76,1542
156,854
47,1838
190,463
109,1816
39,770
109,674
233,684
55,2192
84,833
109,1478
227,667
14,5020
76,2113
25,522
344,1598
62,637
74,1679
154,1766
399,2815
62,1608
76,1179
25,1286
41,3559
64,1267
86,1030
76,1041
35,247
35,643
342,2813
581,2055
72,1871
128,993
41,638
84,2465
109,1318
356,75
423,532
33,884
238,63
62,955
14,1423
35,1461
136,437
581,854
17,459
222,874
109,1161
151,1128
41,902
190,2610
404,2351
2,204
202,2579
344,357
51,110
35,925
238,982
312,1514
14,1516
74,925
151,228
62,1318
312,239
62,735
86,1787
128,3901
14,559
64,1542
14,483
344,311
84,1861
190,1679
581,459
342,633
356,40
581,2517
202,2433
41,779
261,1627
51,246
154,1063
64,56
156,1123
84,483
344,93
156,1248
60,2005
222,550
17,1877
202,1041
154,1240
209,772
190,1351
581,1456
39,550
207,219
558,223
136,217
86,319
68,56
222,439
227,1590
356,1123
207,1924
207,949
39,1179
423,906
423,42
581,169
51,4283
72,862
233,124
25,442
128,1282
39,698
128,826
581,1473
423,1483
151,116
33,63
238,884
39,143
151,129
558,1644
23,2053
209,3159
581,3463
35,579
74,314
128,127
261,223
136,1519
261,3357
558,1615
76,1123
423,379
344,223
151,52
43,1173
342,786
227,747
47,731
47,61
238,713
72,1433
55,698
361,193
207,311
136,317
39,1478
55,61
238,598
17,212
35,563
86,1627
136,1534
190,15
47,138
182,507
23,1289
86,1124
423,1473
404,204
2,2351
156,458
128,1577
238,1041
35,1157
356,955
14,1135
62,1542
423,1800
25,1115
33,1531
33,1313
361,896
76,1635
17,772
60,1839
202,2110
261,2351
227,3003
14,1239
399,2358
238,1456
209,2924
227,1994
202,1240
344,1848
581,2274
222,1063
423,1115
84,2192
62,1461
399,322
51,457
581,534
109,1313
136,127
182,69
312,480
76,1472
14,193
2,773
581,1478
156,36
128,821
17,2300
43,627
14,663
109,774
41,269
233,1960
68,157
109,1456
64,2881
23,2795
23,1355
51,1992
64,2490
342,672
35,735
558,1132
190,457
39,42
41,40
399,1872
14,69
25,614
14,1124
128,1598
84,627
74,955
41,463
182,1198
558,157
361,1598
39,1157
41,365
190,2365
64,831
55,1098
238,854
356,2130
68,944
109,1735
64,85
17,2579
136,622
76,672
72,896
361,1173
312,783
154,579
33,680
64,1838
404,598
238,115
558,1635
356,690
39,851
238,1063
149,363
23,627
68,153
109,854
84,402
136,1714
2,1531
182,1655
222,1289
342,437
222,888
33,2440
156,667
60,1134
151,783
47,5020
558,2023
558,2113
154,4203
136,192
342,579
156,2369
190,347
399,2932
222,73
222,170
35,2754
136,447
233,5181
109,601
423,848
62,2088
47,1644
23,1010
23,3559
361,1461
399,1924
64,1461
68,1089
33,2924
23,383
33,1282
86,2267
423,1913
261,690
47,466
128,925
154,65
261,1286
423,1514
399,1813
72,2610
86,572
149,580
149,445
43,115
222,572
361,1481
51,685
261,85
39,634
154,85
207,657
35,525
238,617
156,579
84,600
68,2110
344,1224
60,217
154,1848
72,2315
25,34
2,1123
74,1897
399,422
399,1391
43,1800
344,1239
261,150
17,1871
356,533
68,902
222,1224
558,269
151,684
39,1456
55,2369
209,1531
227,1433
361,1994
344,442
222,4198
182,685
64,1239
84,204
182,735
399,2371
55,1328
41,1015
68,152
261,1562
154,56
84,171
68,600
68,1563
238,2131
227,1439
182,319
14,1011
43,24
261,978
23,463
55,773
68,878
55,525
14,1481
17,872
558,365
35,698
238,1692
149,2132
342,3698
41,2130
423,1128
84,127
64,663
39,952
33,1838
23,2518
136,1082
261,536
149,3105
33,831
43,2506
344,1124
182,601
207,2132
39,1049
33,1473
109,1577
154,667
136,2499
399,87
423,52
2,2113
60,1218
238,580
182,169
39,854
558,1355
2,212
86,4057
312,1735
128,563
238,2490
156,2223
55,1355
41,3328
312,249
62,69
227,1686
404,191
182,1562
238,721
344,1562
2,1644
151,667
41,1537
25,146
312,1692
76,2433
261,311
151,314
14,1136
109,1239
423,1519
109,982
35,2451
209,680
149,2440
25,1577
156,773
128,313
76,447
2,2161
39,2223
23,172
72,2023
261,1872
14,1456
23,622
64,576
149,4057
233,1635
154,457
136,315
149,620
72,432
136,543
72,663
60,2343
14,2517
312,2924
182,2144
68,1605
14,459
72,678
43,1577
423,1575
361,1179
151,2365
55,2223
25,826
41,1364
17,3698
182,442
43,2536
39,1046
190,432
182,241
74,642
342,1714
84,1598
312,674
207,872
207,150
39,436
209,642
23,684
23,2315
399,683
128,2096
86,362
76,2909
128,1461
55,483
41,3333
399,2763
233,48
60,1575
151,1872
14,854
39,799
62,2433
238,301
51,383
182,1127
312,42
404,1377
23,2130
404,457
399,150
342,698
14,2406
238,2465
356,949
156,536
136,507
581,1312
222,2052
43,475
43,1240
261,2369
156,831
182,2270
62,563
25,52
109,576
149,1598
60,180
128,439
17,1678
33,3699
261,667
51,2371
41,65
86,522
238,313
86,1223
47,132
156,1838
51,1800
233,2540
344,3227
151,3159
43,347
190,2013
43,3698
151,2223
423,458
238,772
399,132
47,1134
33,1489
62,576
33,1438
581,525
72,311
558,2433
156,637
39,600
51,1240
136,194
581,1308
356,1377
39,3845
14,610
60,952
33,314
182,2815
558,1356
344,597
233,679
72,2343
312,1010
51,66
64,673
55,249
154,2210
182,1608
25,155
2,2096
233,3105
47,2103
51,1377
558,1248
128,2369
136,1161
149,3328
14,1381
55,536
86,1128
361,3333
404,1766
154,3185
72,779
74,1072
23,1560
209,1049
2,2909
72,1135
2,683
60,810
86,1318
156,42
72,871
156,408
399,1179
55,292
312,155
238,1146
182,325
149,1730
581,116
149,2144
361,1730
209,879
190,1605
558,395
342,2881
86,1489
149,338
154,1423
190,3931
399,2327
62,685
227,203
25,1157
312,457
136,1577
76,1009
361,696
14,2273
361,507
190,678
207,783
72,1179
17,1816
55,2161
33,44
60,1010
238,1342
39,1678
233,1128
190,1994
2,1351
356,1889
312,1430
76,325
207,902
207,760
25,1062
33,1722
182,292
51,69
60,66
23,384
136,1270
222,452
33,2096
222,502
190,384
154,2132
156,3357
233,1185
361,1286
41,963
109,460
62,1433
233,2130
51,551
209,770
47,717
17,1478
361,85
344,150
39,2267
60,2004
423,2499
84,1924
238,24
72,955
33,1185
182,445
207,1573
233,1693
72,1563
156,3159
361,2536
64,662
84,319
404,2192
209,717
17,2343
404,620
423,614
261,810
151,2754
64,1342
17,657
43,1481
342,3198
84,2053
156,249
39,1088
136,2267
72,2052
190,1883
154,1594
399,601
207,2470
209,171
207,2610
154,1135
128,2441
51,2267
207,1439
47,1588
190,1615
68,87
558,1862
43,417
261,1239
2,1377
151,851
43,2763
43,772
72,137
227,480
222,2470
17,219
128,1318
109,204
72,1318
581,170
51,1514
109,993
35,1003
39,150
109,885
209,2300
39,2315
76,878
151,731
222,1351
47,2210
423,2540
25,1562
128,1123
128,1848
14,948
68,85
202,132
62,760
261,1124
342,1381
62,783
581,2818
47,402
222,779
17,2518
182,620
207,1015
64,1041
581,1722
14,292
344,1577
68,3645
109,1994
60,1381
209,1594
238,85
39,3559
60,2540
558,2008
86,1473
72,713
68,678
76,993
222,871
55,1491
222,1015
151,150
14,630
581,44
361,3198
23,251
558,5181
39,1308
109,417
41,338
74,4203
182,2441
43,228
86,75
136,563
55,1128
62,833
35,1239
238,3645
151,3357
342,764
156,2131
361,422
209,1563
190,1176
222,4114
41,2144
558,1359
33,1342
2,2815
64,993
72,241
404,563
55,1424
342,85
581,65
154,2270
182,2499
209,862
128,1542
423,445
227,2161
41,764
342,1862
76,3699
43,365
227,1960
14,36
312,459
154,573
423,580
128,93
2,1104
261,1359
76,192
404,1123
344,1359
261,475
51,1424
47,183
51,1883
202,475
35,1046
227,157
190,298
558,3198
17,203
2,2273
202,1594
404,1318
207,416
55,522
581,115
238,2440
209,93
233,1692
227,300
209,75
35,3645
25,2270
23,3698
404,1560
14,152
72,978
581,1438
62,615
423,146
312,1143
62,2130
47,2571
72,1562
312,301
51,1542
23,2433
64,880
17,963
43,3198
233,3559
128,311
233,1010
74,65
182,683
261,1248
342,888
222,437
109,127
361,902
35,2008
581,667
344,475
25,2642
14,3357
312,533
356,1890
423,2127
51,34
43,1994
190,1105
2,1839
238,1889
23,1678
41,2506
74,44
39,1787
33,239
41,63
76,1342
404,2343
55,680
182,1179
33,2343
149,879
25,416
136,110
68,1976
47,679
356,684
399,1161
35,1655
25,1608
151,533
35,1897
149,93
151,879
35,634
233,1450
342,2267
60,3931
47,2236
227,2210
109,241
404,1994
207,1730
74,902
222,460
14,1630
356,2610
156,3931
182,65
35,884
581,1041
2,172
149,878
51,1839
17,1364
227,1478
43,219
51,1430
74,3
404,533
154,254
233,132
149,600
35,1693
151,3
227,674
128,848
342,3333
17,365
136,3
156,2236
17,2451
202,770
39,3645
109,2351
581,2088
39,1381
312,3
33,690
190,3559
23,2406
128,204
151,673
209,2053
25,1692
47,896
202,1270
33,993
233,1862
2,3185
581,2052
17,269
404,1019
156,821
238,1473
35,1351
41,642
233,2506
238,2343
74,1377
41,193
356,2440
222,1876
207,2642
202,1186
41,1577
558,1282
33,170
136,2518
404,3645
344,2365
238,2267
43,2112
361,417
222,204
55,3931
33,69
151,1019
39,779
423,3159
423,1598
209,2881
17,2365
2,241
2,874
190,2444
209,61
149,3699
399,218
233,2444
72,1134
261,3901
86,2300
55,1735
76,1608
209,24
109,65
64,2131
68,663
202,760
35,42
238,247
190,2327
361,638
399,3931
399,1368
51,637
344,203
25,445
209,1705
74,63
23,34
86,1105
558,447
60,345
151,127
238,663
64,1872
342,2534
151,1328
344,3698
64,152
209,463
156,680
109,2815
399,2971
399,3227
558,3901
233,910
361,1105
227,153
72,42
558,56
227,118
128,2132
399,5020
25,779
404,448
238,1270
207,1848
2,1407
14,127
182,1897
361,1913
581,1994
399,1313
312,949
581,978
47,2540
43,1301
156,810
399,475
60,363
33,533
207,1508
227,180
423,453
202,1570
76,150
76,3645
227,3931
558,59
581,680
72,2351
558,228
64,1009
55,2506
151,1439
342,223
558,3105
86,952
136,212
39,1481
182,457
33,551
312,1588
356,572
25,4198
47,610
399,1072
404,1009
51,314
25,1644
154,228
558,1270
312,2440
39,191
47,1861
342,3645
182,1430
207,129
156,3901
209,634
41,1186
238,2349
68,379
156,402
423,679
23,576
207,1876
151,993
2,747
33,1072
344,208
151,506
156,59
33,1738
404,627
222,251
581,598
404,944
128,663
2,657
136,1198
154,1960
39,1608
47,234
190,2534
55,2127
202,2351
344,219
17,2534
361,1643
86,146
74,731
72,634
149,436
581,1342
149,34
62,642
74,1308
2,543
128,194
149,1424
399,2236
423,1245
51,1123
23,436
39,65
39,1318
227,1598
344,1407
233,1685
39,810
74,1198
41,2517
2,3931
222,627
227,910
156,1588
238,250
62,871
47,2465
207,1472
190,357
33,1123
156,301
356,502
261,597
558,77
558,1185
68,4114
25,1301
47,2270
404,1089
399,3901
149,2881
72,204
190,1735
43,507
128,576
60,1594
423,880
55,810
84,1516
51,1157
136,1289
55,44
261,1132
202,896
60,2236
39,1979
558,831
41,2131
344,535
149,821
222,1979
190,2088
202,1960
136,2096
136,949
404,2440
128,1351
14,925
581,432
84,2610
233,1472
14,1723
33,2369
361,1356
361,203
72,2536
47,1127
227,543
581,731
74,685
74,559
55,3901
261,218
51,2927
356,1772
136,683
156,1979
156,1377
72,1714
149,2023
151,978
64,684
35,314
74,579
47,911
207,383
361,2517
43,1643
33,1644
151,662
356,4283
209,2132
76,319
109,2343
233,2358
361,315
238,384
361,2052
17,1705
86,183
60,4057
151,402
109,683
344,657
233,810
156,3845
55,1594
149,1516
64,1282
62,1157
342,1003
581,4114
17,61
202,1313
33,2365
190,1135
55,1678
39,432
17,698
261,1313
17,400
68,1003
62,683
154,615
202,2315
202,59
151,1889
17,442
60,1127
2,2441
74,680
156,457
109,1157
233,228
39,1562
109,2499
39,1489
182,466
68,191
128,833
72,417
399,4203
136,1686
14,851
207,1105
136,910
344,3159
151,3227
68,292
76,2369
17,551
156,1816
581,1267
312,2008
64,1318
222,24
86,1531
43,1615
356,1838
23,637
25,1877
64,452
156,44
109,1030
74,2055
25,87
60,536
182,395
62,3699
190,1328
55,642
233,1041
33,3357
35,1686
23,204
33,77
35,85
39,1377
399,1046
156,1722
149,69
227,3607
74,698
344,4283
581,1705
41,2490
47,573
68,627
261,4057
151,1838
207,955
84,559
64,3105
156,2971
60,3003
151,3003
14,422
238,888
14,313
342,1705
558,459
72,1124
23,223
62,1282
154,183
558,1098
35,630
17,370
55,157
404,313
43,506
209,2579
151,620
227,2518
136,1368
14,2490
404,2754
76,1030
51,1838
68,630
23,249
68,2053
182,634
356,170
51,764
72,315
86,1877
109,1364
33,906
156,764
344,1137
261,3105
361,1705
76,506
41,217
342,2971
227,803
154,3159
202,1516
233,171
581,672
361,239
344,2579
23,1686
39,157
227,2053
43,1176
68,452
222,203
190,522
14,1678
190,73
68,2444
342,1289
227,1082
312,663
39,721
17,75
581,249
23,1889
356,1046
55,2004
151,2351
182,1072
149,1439
190,735
312,110
68,1157
222,517
86,400
51,453
558,3185
156,1086
47,948
233,1356
151,1491
55,1308
86,1685
190,2971
342,1478
136,533
261,1198
156,322
207,314
43,314
151,110
342,634
68,1128
202,183
60,301
261,2088
156,642
47,2392
23,246
136,2815
423,172
68,634
581,1098
43,2052
207,1049
47,1594
233,1506
342,77
14,2315
74,219
182,1747
25,1563
109,1635
356,1560
60,370
72,1438
558,885
136,1104
74,1608
190,721
149,963
47,2223
72,194
14,2343
86,1960
14,2223
361,170
86,2161
312,2349
74,1407
558,1890
423,1839
17,191
47,1046
72,4198
60,2358
149,319
151,3699
209,783
207,925
312,466
23,1009
128,452
47,1128
35,269
154,779
227,698
35,2371
62,384
361,432
41,634
404,2005
149,550
76,180
74,218
209,517
209,696
60,246
344,1913
222,683
51,2005
581,1871
399,234
68,1890
356,1913
581,2584
136,1735
68,52
41,155
60,73
342,1010
84,3159
68,622
581,1738
356,1128
109,457
207,1542
207,770
149,673
344,1128
86,1772
227,1714
342,747
190,1456
342,42
581,1351
23,1115
227,1534
207,143
64,848
109,1976
68,383
84,1872
39,672
227,400
227,563
128,3
207,300
222,1157
68,826
361,1735
23,502
62,1531
209,573
154,2490
84,1328
233,911
399,357
404,1897
151,1839
156,683
43,364
23,3003
25,1312
151,1506
109,598
86,2451
2,1433
33,1927
35,2113
47,251
23,143
76,69
151,1270
581,1838
202,1179
39,56
14,463
136,172
109,1615
558,1643
23,1011
342,843
399,1627
151,622
14,1590
182,731
43,217
84,1195
51,241
60,1368
43,614
149,234
41,1342
361,1615
17,5181
261,1519
43,1313
404,630
344,1643
399,1424
356,313
361,911
76,1976
74,1173
33,1245
84,2932
356,3357
361,1176
207,437
76,1979
261,194
202,1003
72,191
399,319
399,774
41,525
190,1927
312,880
202,194
64,2517
423,1089
361,684
261,42
261,137
47,691
261,192
361,4114
84,673
68,1270
190,1747
182,218
109,3699
128,797
233,2579
209,1186
2,463
72,1423
64,400
342,2300
344,460
361,192
109,2441
404,436
190,1556
154,597
74,1195
342,1735
128,480
136,63
51,2754
209,286
41,1176
156,1015
222,435
41,1644
128,1218
47,634
423,2300
261,40
233,1328
72,15
62,831
14,2371
39,457
423,208
14,1368
361,2110
222,2013
227,1519
23,779
39,439
109,678
222,1461
14,1848
84,1876
33,1041
399,2369
149,1289
86,1137
404,2490
51,416
156,1430
344,234
190,596
344,810
344,193
227,786
128,679
64,379
202,610
227,466
423,383
361,1605
356,34
60,948
128,600
68,315
62,1308
558,2470
33,1161
222,2210
238,596
182,1588
209,2540
151,1481
149,1747
356,1176
64,596
227,1019
62,2096
261,400
558,2534
581,1089
342,638
23,2369
128,543
62,630
209,459
581,1270
60,1872
86,124
261,4283
361,1049
261,1010
261,3559
33,435
149,3931
154,854
190,617
342,797
35,3726
14,2642
128,1692
581,56
41,536
41,888
182,3463
151,2610
361,797
202,234
312,1714
39,826
109,303
207,1491
209,5020
72,1508
233,2144
261,633
190,1161
154,803
136,760
207,1128
207,535
25,1089
342,1046
39,1714
361,1582
62,116
209,1678
72,1705
51,194
39,833
261,2008
233,362
47,1575
136,747
128,157
51,1722
404,821
207,228
399,1643
423,3607
361,925
423,2053
35,678
39,2932
35,944
25,1655
356,3559
356,1010
154,1456
190,251
23,439
86,1368
404,132
86,301
190,573
423,2881
84,879
62,1573
55,65
156,40
72,880
222,269
581,615
128,152
35,4203
47,180
55,944
404,338
404,1478
25,2130
68,906
47,1537
17,1489
404,2465
55,1872
404,1976
344,911
25,872
581,1839
222,563
62,1876
423,690
156,2518
64,674
41,300
35,400
14,1563
17,1062
62,596
154,698
55,1430
156,3559
182,2274
222,955
47,614
109,952
55,949
76,1508
581,1570
182,2055
423,85
190,2441
33,2642
207,3357
207,1890
43,400
399,1143
72,1143
62,1514
23,357
558,2270
261,2518
342,251
581,172
404,2763
39,1240
356,534
190,2506
86,679
356,314
17,598
17,1588
55,1685
151,1161
47,532
41,614
41,2223
76,2406
356,1355
17,1423
74,2349
344,1481
581,1063
399,690
182,2753
222,1128
47,1015
209,678
207,146
86,2392
558,888
356,1239
227,1328
76,925
209,1158
72,698
233,118
84,1570
43,534
33,2470
312,250
2,1289
356,532
423,75
17,1577
64,1573
33,286
238,1355
156,2753
202,63
33,1270
356,2267
361,379
154,234
399,634
404,1643
190,2584
558,1041
233,1123
60,1430
233,1489
33,1877
35,1218
342,717
39,2351
25,298
2,779
51,3463
404,854
33,1158
581,2349
233,445
238,1438
55,1537
84,826
227,1562
356,614
39,1889
149,463
423,24
109,821
64,803
136,2103
356,1872
581,110
136,1218
404,315
238,906
35,679
64,1514
558,2112
39,1605
261,300
2,460
86,153
109,910
23,3198
128,269
209,1359
399,446
62,44
43,1098
23,345
60,34
190,459
55,3559
68,551
136,1772
60,1224
356,1877
209,36
312,672
47,963
342,180
399,851
227,1009
261,1088
2,1072
154,3328
202,116
344,1582
238,517
43,1678
312,944
227,735
84,56
55,1692
14,774
222,597
25,680
35,1391
227,370
404,803
312,1186
109,2210
35,2088
156,1685
136,576
2,851
72,2499
86,1267
404,15
423,1542
109,1072
581,5181
342,1747
154,630
109,600
261,2392
399,77
25,2096
109,87
154,52
60,1328
23,1556
209,152
64,747
356,1473
74,249
2,910
558,1730
342,848
47,34
39,204
182,44
356,906
84,774
14,1439
128,2392
64,2110
423,949
136,717
202,137
202,1692
55,2924
76,4114
62,803
2,129
62,543
35,843
207,1313
72,2534
68,338
72,247
25,343
154,1318
33,2540
149,15
361,634
109,3931
51,442
47,779
84,1556
399,1848
190,764
55,87
202,1924
72,573
154,250
149,2273
342,1218
51,180
136,2343
356,223
74,69
151,1158
202,3328
72,301
312,3003
404,2444
342,400
207,3931
72,1173
43,1976
312,212
190,2052
151,183
17,2642
356,5181
404,2130
404,1157
68,601
128,799
62,1787
182,1766
356,1800
2,642
423,1772
190,747
149,446
151,3198
356,885
399,2444
2,690
2,963
149,2971
149,2815
109,2161
222,480
312,680
47,1072
14,1003
68,447
51,634
62,773
222,952
136,833
404,851
62,532
68,691
136,3726
25,963
558,1472
361,1890
227,191
23,799
356,458
156,204
60,2534
76,463
74,2052
72,579
68,183
233,533
361,572
74,319
62,1342
423,118
149,536
23,963
17,1562
558,2571
344,2110
209,402
581,2161
43,1590
109,2131
207,993
344,1813
312,1450
154,872
182,1605
581,1245
51,2813
202,1267
182,1134
35,543
209,1088
222,1134
51,251
55,480
207,1161
404,269
233,1534
72,1176
39,36
558,2499
261,152
233,696
128,3726
86,1483
149,300
41,1003
222,1179
84,129
156,2754
86,747
76,1223
209,2584
190,1643
109,3559
399,879
207,1010
68,1560
39,1124
312,362
151,4283
47,116
35,138
55,663
399,317
404,365
84,615
207,1960
128,1030
64,532
151,679
35,2813
74,417
190,408
238,2441
84,1563
62,1976
86,1871
151,1472
25,453
60,439
423,2818
23,1381
43,674
209,1030
399,1049
41,1787
136,598
41,925
47,1747
55,952
312,3607
76,1355
33,4283
149,1723
17,2013
128,1391
84,683
84,1377
39,663
344,183
136,848
207,2406
136,713
2,1318
128,1173
55,2813
227,93
23,3901
23,453
136,1433
76,1839
62,821
342,1787
68,1627
72,59
423,672
202,691
23,770
202,146
238,241
399,3185
41,36
136,239
64,180
23,254
399,925
581,1218
222,1594
64,2441
342,1438
182,1308
207,400
14,563
33,172
60,1800
238,948
76,622
64,1218
72,1010
84,1994
39,1127
33,110
14,1588
261,460
361,1655
60,1438
84,1483
342,610
207,2451
190,1537
227,115
55,598
190,1705
74,1456
581,2465
76,2274
33,251
207,2517
222,1738
207,1286
25,2392
558,192
342,379
76,848
207,3901
207,662
55,153
149,615
581,982
423,797
581,2270
312,4057
84,1135
233,949
342,1239
35,1089
233,314
361,1019
86,286
261,1063
202,2096
261,3845
312,601
423,212
35,193
182,680
51,1556
25,435
156,1127
312,343
76,924
33,247
190,170
41,2192
41,286
342,2465
207,1356
581,596
209,1430
86,1542
60,779
149,1483
342,1630
41,1124
2,1173
39,2465
558,871
558,2365
47,1800
558,1063
404,683
76,446
74,854
209,319
156,2433
23,1735
404,1046
581,1927
190,2763
361,533
41,4198
17,713
182,1407
222,2924
68,580
68,1223
136,463
312,2113
361,127
35,1489
23,1456
149,453
151,1913
72,2818
190,1514
356,772
41,1655
64,143
227,630
151,2300
74,170
62,600
51,303
41,1248
76,1705
154,799
202,1009
47,1722
86,638
55,783
84,3931
39,463
25,44
84,1368
39,1516
227,132
222,146
156,1897
35,2358
154,1381
23,1588
261,764
51,2130
149,303
41,872
25,1223
238,826
207,3607
156,1239
62,153
227,1747
72,672
404,422
47,65
209,1010
68,269
202,1355
23,3931
558,2223
23,1368
190,1573
136,1267
399,1248
209,3726
558,3698
342,365
356,2127
68,2088
128,1519
76,2300
51,522
344,1009
149,1368
109,1608
62,77
2,457
2,760
154,622
342,2088
76,448
35,1270
47,2144
202,3645
182,180
222,2131
154,1979
312,1927
128,1104
55,191
156,251
156,77
62,3198
35,533
233,760
222,1088
33,902
342,269
149,298
86,34
2,1136
207,183
64,480
423,1146
60,2351
156,783
25,810
233,1913
33,2392
2,436
43,15
68,1594
72,1816
64,1556
47,212
17,779
209,2358
361,137
227,2909
151,1714
62,1098
149,657
60,1115
47,115
227,87
154,1132
74,239
47,338
25,110
342,314
72,298
209,1514
47,551
222,1685
43,1478
35,1630
261,452
151,674
312,772
312,982
344,217
151,2273
361,24
344,1655
39,301
238,896
33,534
43,2470
35,1481
136,536
344,747
423,2924
128,1185
43,311
238,525
35,2499
581,772
17,1123
209,1286
64,770
43,110
136,678
23,680
51,982
74,1691
233,598
227,2013
17,172
182,3931
33,1913
399,460
149,1644
182,3159
361,949
209,437
342,2113
558,638
404,2270
404,1992
423,2440
72,2365
361,1924
74,77
136,1239
399,1766
356,2470
233,1800
149,1542
207,679
227,643
238,146
404,164
64,3198
128,1105
581,362
86,3357
202,1245
62,1009
404,325
68,506
581,301
23,480
72,1575
344,874
222,228
60,3105
35,1534
207,550
64,683
86,1063
33,1289
149,1041
74,223
62,301
238,365
151,2406
190,2490
23,298
154,400
76,884
209,137
361,191
43,2023
312,536
312,1161
84,2818
154,1678
581,1519
76,402
182,453
72,2236
136,667
238,2315
136,1848
209,52
136,534
17,1644
190,696
64,408
35,1282
33,1705
35,1627
222,2327
399,1897
261,3003
17,948
149,1123
72,1560
209,1519
361,2795
43,1157
39,2444
23,435
39,1594
233,2365
182,1009
558,1351
109,3463
41,1615
136,1127
60,459
190,458
344,2444
558,3003
404,40
344,637
35,949
109,36
361,2642
238,3607
182,884
404,85
25,1308
190,1364
227,384
149,507
55,254
190,1644
2,1772
128,1342
261,3227
41,311
207,234
227,169
151,1356
64,1158
361,75
399,452
86,1747
209,1491
156,2192
76,378
47,517
149,400
404,292
33,982
14,219
41,2815
64,301
84,422
17,3559
47,2584
423,191
209,1128
151,2517
33,408
86,1433
558,534
312,87
14,4198
344,137
558,15
149,2490
47,2371
128,362
43,2392
207,2392
342,362
84,1240
47,378
356,2971
209,223
558,1871
207,298
261,696
128,1473
33,379
86,239
238,2130
62,533
2,66
209,1011
209,773
207,638
35,2236
72,2349
41,1132
209,379
84,87
72,1240
356,311
47,1897
47,2924
136,1692
64,73
156,2927
2,2433
109,2406
47,325
2,576
238,1705
109,764
312,1537
60,2536
35,786
72,683
2,439
190,2451
55,1082
399,191
14,466
151,1003
222,254
64,1705
154,1627
404,2753
558,760
60,517
342,347
222,3645
55,1030
35,617
72,347
581,674
43,1461
64,317
361,1889
72,3698
356,446
2,475
190,437
2,2343
41,783
43,383
209,1355
356,1450
33,550
23,87
55,1248
151,2444
154,1019
238,614
361,3607
41,600
151,2753
74,2005
2,717
43,952
62,1158
558,4283
109,1019
136,208
39,948
43,944
33,2451
55,2642
344,1223
23,634
109,1563
182,249
39,453
151,1218
581,63
109,862
86,1537
222,884
423,502
55,1157
558,311
209,3
128,447
182,1594
342,5020
154,2506
35,1105
151,2441
74,3185
76,1461
423,4114
25,1678
25,1883
156,1772
39,59
190,532
190,2005
581,634
356,63
356,138
23,952
209,532
51,2273
558,446
202,66
17,1679
68,924
64,3699
423,2610
76,1359
41,153
55,458
128,1489
33,2112
136,690
128,885
238,610
209,617
23,395
209,843
233,772
60,683
404,2349
2,833
182,637
154,672
84,3003
312,1301
404,5181
423,4203
23,466
39,3159
238,2192
84,1575
76,445
41,1146
84,313
17,4203
128,2358
227,1871
202,2642
190,2813
74,747
261,1011
76,580
64,1135
149,1062
14,138
344,1489
55,36
72,2371
404,833
2,2349
39,1003
312,192
64,4283
261,1890
182,3198
25,466
17,1439
51,219
227,1086
399,1570
399,1730
356,459
25,1186
62,4057
209,906
136,52
62,949
404,2110
227,948
60,684
156,1062
207,871
41,2392
43,600
261,1491
72,1481
51,826
182,87
399,1433
356,713
356,1663
2,1342
84,115
35,1588
261,773
17,1450
202,1391
342,1186
39,1104
399,1104
86,1161
423,1685
342,1351
581,42
64,2584
404,663
156,717
207,1872
41,1438
14,717
68,948
14,85
190,772
222,582
202,2371
41,663
84,322
227,1364
222,1381
47,153
25,1030
136,1318
86,993
47,1158
39,63
261,1686
156,799
356,110
51,3003
72,2113
558,731
149,1994
423,1342
156,851
227,620
43,1679
43,713
109,59
190,48
41,169
423,4198
86,610
404,2236
33,2534
227,59
423,155
404,1615
356,598
261,2132
342,2927
202,2008
109,1481
51,325
202,4198
356,843
344,2132
581,573
60,155
47,622
47,1423
233,643
33,1582
62,1146
47,408
23,2274
72,203
361,1137
342,1924
39,1450
25,637
207,3333
423,872
60,634
136,1890
128,2131
47,535
209,597
202,1359
423,2008
312,3931
60,1897
149,854
35,110
39,1816
581,1185
35,223
72,269
84,3198
47,1714
39,906
86,1041
33,1301
43,319
25,254
43,437
342,1534
51,2192
404,601
581,1015
35,764
60,2300
136,1173
423,217
39,250
55,1062
64,2096
233,1137
84,874
62,2013
233,378
558,2392
202,77
222,2971
64,826
60,437
